"TwoFactor1","TwoFactor2","Linear1","Linear2","Nonlinear1","Nonlinear2","Nonlinear3","Corr1","Corr2","Corr3","Corr4","Corr5","Class"
-1.25020144694267,0.0261484938035731,1.06178019376814,-0.241100293610701,0.205690384842455,0.44315276760608,0.947208031546324,-1.27712797276462,1.64382309796568,0.694069178431382,0.0200272289743834,0.991264449222336,"Class2"
1.19609032979721,0.154606300411951,1.61264010102274,-1.34950377449154,0.64037215616554,0.39494118350558,0.801767942262813,-0.369973881115572,2.31078741554416,0.210611642775351,1.77469041870568,-0.78894039786559,"Class1"
-0.45974481175311,1.77137789983115,0.274719731937666,-0.362753049845074,0.842636533081532,0.348675764398649,0.167468804633245,0.0631306138356485,-0.358091362710423,-1.27195225733479,-0.0997615271601522,2.32260981308877,"Class2"
0.198506876335878,0.00816065363049509,-1.81606193989541,-1.31256609290993,0.140160144772381,0.702168060233817,0.722968252142891,-0.851547233106293,2.51512661522744,-1.0990792749042,0.913369950374878,-0.378183404022335,"Class1"
-2.38666835076216,-1.57775108077676,1.38084836144672,0.580940195705172,-0.829340050928295,0.024719623150304,0.825383767019957,1.33440848044319,-0.199053214400099,-0.394681565573333,-0.000850078562290612,-0.115871439459527,"Class2"
-2.75180981799091,-2.50509287053571,-0.311025256920038,1.02998017958151,0.0988976550288498,0.621831603115425,0.975302361883223,0.288785321802084,0.746485572262209,-1.76343981478288,-0.551437120943128,-1.52870916903344,"Class2"
-0.934010413016984,-0.316882454621509,-1.57700613839832,1.84087147370875,-0.410340822301805,0.0168078700080514,0.965676316991448,-0.114671899389019,-0.933500846113687,1.39556968753621,-0.581007082839642,0.951529663488205,"Class1"
-1.09282134159595,-1.31684556860356,1.04622428635233,-0.185850498399727,0.320046545471996,0.707583421841264,0.293382272822782,-0.411388175075713,-1.5998689372261,-0.91441462201738,-0.53292913952235,0.895604560699789,"Class2"
-1.2064979954238,-1.04589565030379,-0.604801879536682,0.704212292581614,-0.909500325564295,0.373115338617936,0.400878835236654,-1.08236510680825,-0.668382159278376,0.682057327991683,-0.149141497581581,-0.513158702825366,"Class1"
-0.0597392485395559,1.07441487750423,0.311555552903764,1.02367435052112,0.0492032407782972,0.256847118260339,0.0105376769788563,-0.899577381749535,1.2390423341718,-1.62573591171403,0.302001236158252,1.83508780843337,"Class1"
-0.501516849634021,-0.0616069854882022,-0.276315699212169,1.85840119871239,0.0173378558829427,0.554974247934297,0.993320118635893,0.897860245846439,-0.483482743507604,0.938887404109443,-0.0623327928612905,0.647705188314053,"Class1"
2.17408228796535,3.24308472714079,1.23314782178635,0.814051325777095,0.703904202673584,0.341600836021826,0.599021485075355,-0.343776168405544,-0.774267892898455,0.990177319768967,-1.70528129374357,0.573767288265445,"Class2"
-0.120602575105752,-0.089647060660157,1.40156022851599,0.683785529684537,0.823383020237088,0.230626171454787,0.855833711801097,-0.193029132113307,0.248252614238915,0.378008206736072,0.696848503745232,0.173433209274644,"Class1"
1.07457855169069,0.510067290284554,0.315970776692978,0.162327908416799,-0.795775856822729,0.885983970714733,0.692375173792243,0.574778105429929,0.762602434656128,-0.412821834913698,-1.15660476793891,-0.317845918789962,"Class1"
0.139012666907819,-0.0834750021807608,-1.17567315356813,0.264667804560261,-0.474689015187323,0.0222094531636685,0.637236612616107,0.274248373141855,0.495551995587831,-1.32852042189869,1.69495014242365,-2.10149640549756,"Class1"
