"TwoFactor1","TwoFactor2","Linear1","Linear2","Nonlinear1","Nonlinear2","Nonlinear3","Class"
0.489939415355136,1.4758719990522,0.497907680759254,-0.140855378708319,0.296639741864055,0.784519834909588,0.359497360885143,"Class2"
-2.49033787193471,-2.12763431563123,-0.609479045969654,-1.36894523761971,0.337465781718493,0.874219926539809,0.148398144403473,"Class2"
-1.04007773502708,-1.30188473011074,-0.775889791763984,1.00013915937464,0.0925678936764598,0.69041864364408,0.142069368623197,"Class1"
-1.13696326310063,-0.803463789724526,1.18485830012458,0.822763394778455,-0.120091191492975,0.584354284452274,0.806169115705416,"Class1"
-0.994329986469292,-0.722699767569377,0.46300184758201,1.00457149540623,-0.0597983938641846,0.852430367143825,0.267557753482834,"Class1"
0.153813351439609,0.297931922034911,-0.866054189741831,-0.594831095797909,-0.181344775948673,0.762343501439318,0.788721854332834,"Class2"
2.22534303314517,1.42731219680692,0.943914711704215,0.905433249002619,-0.700763244647533,0.0870514162816107,0.808629204286262,"Class1"
0.162276781455096,0.663097486626301,0.486020512248278,-0.609991423141028,-0.801073463167995,0.929967563133687,0.538160491269082,"Class2"
3.11513656314068,2.43071263086536,0.848850641392852,-1.25711020985748,-0.869389829225838,0.647476312471554,0.341813166625798,"Class2"
1.18542792173944,-0.558706686804414,-1.20488839733496,0.362373534307195,0.235366288106889,0.901959789451212,0.158838176401332,"Class1"
0.0632050705091267,-1.78602745498568,0.518047415953876,0.582952727719552,-0.291477730032057,0.286965221399441,0.595021055312827,"Class1"
-0.572369673458755,3.04935227148949,-0.461663204356949,0.790266370612624,-0.153388622682542,0.228941723937169,0.0598637436050922,"Class2"
-1.28603637586488,-2.87854352751199,0.354422323237156,0.616219686072952,-0.793934372719377,0.10263783344999,0.418378396192566,"Class1"
-1.64730041484092,-0.381206192894757,0.224742901616853,-0.955574916857696,0.919362117536366,0.326674125622958,0.612514709820971,"Class2"
0.0495382805426122,0.915647336127013,-0.2003745796664,1.97527364830697,-0.520793916657567,0.443793965969235,0.895867685088888,"Class1"
