"","scores_adabag","scores_svm","scores_rf"
"1",0.999391727493917,0.999391727493917,0.999391727493917
"2",0.997566909975669,0.997566909975669,0.997566909975669
"3",0.996958637469586,0.996958637469586,0.996958637469586
"4",0.999391727493917,0.999391727493917,0.999391727493917
"5",1,1,1
"6",0.999391727493917,0.999391727493917,0.999391727493917
"7",0.999391727493917,0.999391727493917,0.999391727493917
"8",0.996958637469586,0.996958637469586,0.996958637469586
"9",1,1,1
"10",0.996958637469586,0.996958637469586,0.996958637469586
"11",1,1,1
"12",1,1,1
"13",0.996958637469586,0.996958637469586,0.996958637469586
"14",0.996350364963504,0.996350364963504,0.996350364963504
"15",0.996350364963504,0.996350364963504,0.996350364963504
"16",1,1,1
"17",0.998783454987834,0.998783454987834,0.998783454987834
"18",1,1,1
"19",0.996958637469586,0.996958637469586,0.996958637469586
"20",1,1,1
"21",0.999391727493917,0.999391727493917,0.999391727493917
"22",1,1,1
"23",0.996958637469586,0.996958637469586,0.996958637469586
"24",1,1,1
"25",0.999391727493917,0.999391727493917,0.999391727493917
"26",1,1,1
"27",0.996958637469586,0.996958637469586,0.996958637469586
"28",1,1,1
"29",0.996958637469586,0.996958637469586,0.259124087591241
"30",0.103406326034063,0.103406326034063,0.996350364963504
"31",0.999391727493917,0.999391727493917,0.999391727493917
"32",0.987834549878346,0.987834549878346,0.987834549878346
"33",1,1,1
"34",0.996958637469586,0.996958637469586,0.996958637469586
"35",1,1,1
"36",0.997566909975669,0.997566909975669,0.997566909975669
"37",0.996958637469586,0.996958637469586,0.996958637469586
"38",0.996350364963504,0.996350364963504,0.996350364963504
"39",0.999391727493917,0.999391727493917,0.999391727493917
"40",0.996958637469586,0.996958637469586,0.996958637469586
"41",0.996958637469586,0.996958637469586,0.996958637469586
"42",0.997566909975669,0.997566909975669,0.997566909975669
"43",0.999391727493917,0.999391727493917,0.999391727493917
"44",0.997566909975669,0.997566909975669,0.997566909975669
"45",0.999391727493917,0.999391727493917,0.999391727493917
"46",0.999391727493917,0.999391727493917,0.999391727493917
