"","scores_adabag","scores_svm","scores_rf"
"1",0.998783454987834,0.998783454987834,0.998783454987834
"2",0.999391727493917,0.999391727493917,0.999391727493917
"3",1,1,1
"4",0.999391727493917,0.999391727493917,0.999391727493917
"5",1,1,1
"6",0.999391727493917,0.999391727493917,0.999391727493917
"7",1,1,1
"8",1,1,1
"9",0.999391727493917,0.999391727493917,0.999391727493917
"10",0.997566909975669,0.997566909975669,0.997566909975669
"11",0.999391727493917,0.999391727493917,0.999391727493917
"12",1,1,1
"13",0.99330900243309,0.99330900243309,0.99330900243309
"14",1,1,1
"15",1,1,1
"16",0.999391727493917,0.999391727493917,0.999391727493917
"17",0.999391727493917,0.999391727493917,0.999391727493917
"18",0.998783454987834,0.998783454987834,0.998783454987834
"19",0.999391727493917,0.999391727493917,0.999391727493917
"20",1,1,1
"21",0.999391727493917,0.999391727493917,0.999391727493917
"22",0.998783454987834,0.998783454987834,0.998783454987834
"23",0.999391727493917,0.999391727493917,0.999391727493917
"24",1,1,1
"25",1,1,1
"26",0.999391727493917,0.999391727493917,0.999391727493917
"27",1,1,1
"28",0.998783454987834,0.998783454987834,0.998783454987834
"29",1,1,1
"30",0.999391727493917,0.999391727493917,0.999391727493917
"31",1,1,1
"32",1,1,1
"33",1,1,1
"34",0.999391727493917,0.999391727493917,0.999391727493917
"35",0.998783454987834,0.998783454987834,0.998783454987834
"36",0.998783454987834,0.998783454987834,0.998783454987834
"37",0.999391727493917,0.999391727493917,0.999391727493917
"38",0.996958637469586,0.996958637469586,0.996958637469586
"39",1,1,1
"40",0.998783454987834,0.998783454987834,0.998783454987834
"41",0.999391727493917,0.999391727493917,0.999391727493917
"42",0.999391727493917,0.999391727493917,0.999391727493917
"43",0.998783454987834,0.998783454987834,0.998783454987834
"44",0.999391727493917,0.999391727493917,0.999391727493917
"45",1,1,1
"46",0.999391727493917,0.999391727493917,0.999391727493917
"47",1,1,1
"48",0.998783454987834,0.998783454987834,0.998783454987834
"49",1,1,1
"50",0.999391727493917,0.999391727493917,0.999391727493917
"51",1,1,1
"52",0.998783454987834,0.998783454987834,0.998783454987834
"53",1,1,1
"54",0.992700729927007,0.992700729927007,0.992700729927007
"55",0.999391727493917,0.999391727493917,0.999391727493917
"56",0.999391727493917,0.999391727493917,0.999391727493917
"57",0.999391727493917,0.999391727493917,0.999391727493917
"58",0.999391727493917,0.999391727493917,0.999391727493917
"59",0.999391727493917,0.999391727493917,0.999391727493917
"60",1,1,1
"61",0.999391727493917,0.999391727493917,0.999391727493917
"62",0.998783454987834,0.998783454987834,0.998783454987834
"63",0.999391727493917,0.999391727493917,0.999391727493917
"64",0.999391727493917,0.999391727493917,0.999391727493917
"65",0.999391727493917,0.999391727493917,0.999391727493917
"66",0.996350364963504,0.996350364963504,0.996350364963504
"67",0.999391727493917,0.999391727493917,0.999391727493917
"68",1,1,1
"69",0.998783454987834,0.998783454987834,0.998783454987834
"70",0.999391727493917,0.999391727493917,0.999391727493917
"71",1,1,1
"72",1,1,1
"73",0.999391727493917,0.999391727493917,0.999391727493917
"74",0.998783454987834,0.998783454987834,0.998783454987834
"75",1,1,1
"76",0.998783454987834,0.998783454987834,0.998783454987834
"77",0.998783454987834,0.998783454987834,0.998783454987834
"78",0.999391727493917,0.999391727493917,0.999391727493917
"79",0.998783454987834,0.998783454987834,0.998783454987834
"80",0.998175182481752,0.998175182481752,0.998175182481752
"81",0.999391727493917,0.999391727493917,0.999391727493917
"82",0.999391727493917,0.999391727493917,0.999391727493917
"83",0.998783454987834,0.998783454987834,0.998783454987834
"84",1,1,1
"85",0.999391727493917,0.999391727493917,0.999391727493917
"86",0.999391727493917,0.999391727493917,0.999391727493917
"87",0.999391727493917,0.999391727493917,0.999391727493917
"88",0.999391727493917,0.999391727493917,0.999391727493917
"89",0.999391727493917,0.999391727493917,0.999391727493917
"90",1,1,1
"91",0.998783454987834,0.998783454987834,0.998783454987834
"92",1,1,1
"93",0.999391727493917,0.999391727493917,0.999391727493917
"94",0.998783454987834,0.998783454987834,0.998783454987834
"95",0.999391727493917,0.999391727493917,0.999391727493917
"96",1,1,1
"97",1,1,1
"98",1,1,1
"99",0.999391727493917,0.999391727493917,0.999391727493917
"100",0.999391727493917,0.999391727493917,0.999391727493917
"101",0.998783454987834,0.998783454987834,0.998783454987834
"102",1,1,1
"103",1,1,1
"104",0.990267639902676,0.990267639902676,0.990267639902676
"105",0.998783454987834,0.998783454987834,0.998783454987834
"106",0.998783454987834,0.998783454987834,0.998783454987834
"107",0.999391727493917,0.999391727493917,0.999391727493917
"108",0.996350364963504,0.996350364963504,0.996350364963504
"109",0.998783454987834,0.998783454987834,0.998783454987834
"110",0.999391727493917,0.999391727493917,0.999391727493917
"111",0.999391727493917,0.999391727493917,0.999391727493917
"112",0.999391727493917,0.999391727493917,0.999391727493917
"113",0.998783454987834,0.998783454987834,0.998783454987834
"114",1,1,1
"115",0.999391727493917,0.999391727493917,0.999391727493917
"116",1,1,1
"117",0.998783454987834,0.998783454987834,0.998783454987834
"118",0.999391727493917,0.999391727493917,0.999391727493917
"119",0.999391727493917,0.999391727493917,0.999391727493917
"120",1,1,1
"121",0.999391727493917,0.999391727493917,0.999391727493917
"122",0.999391727493917,0.999391727493917,0.999391727493917
"123",0.999391727493917,0.999391727493917,0.999391727493917
"124",0.999391727493917,0.999391727493917,0.999391727493917
"125",0.999391727493917,0.999391727493917,0.999391727493917
"126",0.999391727493917,0.999391727493917,0.999391727493917
"127",0.999391727493917,0.999391727493917,0.999391727493917
"128",0.999391727493917,0.999391727493917,0.999391727493917
"129",0.999391727493917,0.999391727493917,0.999391727493917
"130",1,1,1
"131",0.998783454987834,0.998783454987834,0.998783454987834
"132",1,1,1
"133",0.999391727493917,0.999391727493917,0.999391727493917
"134",1,1,1
"135",0.999391727493917,0.999391727493917,0.999391727493917
"136",1,1,1
"137",0.999391727493917,0.999391727493917,0.999391727493917
"138",0.995133819951338,0.995133819951338,0.995133819951338
"139",0.996350364963504,0.996350364963504,0.996350364963504
"140",1,1,1
"141",1,1,1
"142",0.999391727493917,0.999391727493917,0.999391727493917
"143",1,1,1
"144",1,1,1
"145",0.998783454987834,0.998783454987834,0.998783454987834
"146",1,1,1
"147",0.999391727493917,0.999391727493917,0.999391727493917
"148",0.999391727493917,0.999391727493917,0.999391727493917
"149",0.999391727493917,0.999391727493917,0.999391727493917
"150",0.998783454987834,0.998783454987834,0.998783454987834
"151",0.999391727493917,0.999391727493917,0.999391727493917
"152",0.999391727493917,0.999391727493917,0.999391727493917
"153",1,1,1
"154",0.999391727493917,0.999391727493917,0.999391727493917
"155",0.998783454987834,0.998783454987834,0.998783454987834
"156",0.999391727493917,0.999391727493917,0.999391727493917
"157",0.998783454987834,0.998783454987834,0.998783454987834
"158",0.998783454987834,0.998783454987834,0.998783454987834
"159",0.999391727493917,0.999391727493917,0.999391727493917
"160",0.998783454987834,0.998783454987834,0.998783454987834
"161",0.999391727493917,0.999391727493917,0.999391727493917
"162",0.998783454987834,0.998783454987834,0.998783454987834
"163",1,1,1
"164",0.999391727493917,0.999391727493917,0.999391727493917
"165",0.998783454987834,0.998783454987834,0.998783454987834
"166",0.999391727493917,0.999391727493917,0.999391727493917
"167",0.999391727493917,0.999391727493917,0.999391727493917
"168",0.999391727493917,0.999391727493917,0.999391727493917
"169",0.999391727493917,0.999391727493917,0.999391727493917
"170",0.998783454987834,0.998783454987834,0.998783454987834
"171",1,1,1
"172",0.999391727493917,0.999391727493917,0.999391727493917
"173",0.998783454987834,0.998783454987834,0.998783454987834
"174",0.998175182481752,0.998175182481752,0.998175182481752
"175",0.998783454987834,0.998783454987834,0.998783454987834
"176",0.998783454987834,0.998783454987834,0.998783454987834
"177",1,1,1
"178",0.999391727493917,0.999391727493917,0.999391727493917
"179",0.999391727493917,0.999391727493917,0.999391727493917
"180",1,1,1
"181",0.998783454987834,0.998783454987834,0.998783454987834
"182",0.998783454987834,0.998783454987834,0.998783454987834
"183",0.999391727493917,0.999391727493917,0.999391727493917
"184",1,1,1
"185",0.999391727493917,0.999391727493917,0.999391727493917
"186",0.987834549878346,0.987834549878346,0.987834549878346
"187",0.998175182481752,0.998175182481752,0.998175182481752
"188",0.998783454987834,0.998783454987834,0.998783454987834
"189",0.992092457420925,0.992092457420925,0.992092457420925
"190",1,1,1
"191",0.999391727493917,0.999391727493917,0.999391727493917
"192",1,1,1
"193",1,1,1
"194",0.999391727493917,0.999391727493917,0.999391727493917
"195",0.998783454987834,0.998783454987834,0.998783454987834
"196",0.999391727493917,0.999391727493917,0.999391727493917
"197",1,1,1
"198",0.999391727493917,0.999391727493917,0.999391727493917
"199",0.998783454987834,0.998783454987834,0.998783454987834
"200",1,1,1
"201",0.999391727493917,0.999391727493917,0.999391727493917
"202",1,1,1
"203",0.999391727493917,0.999391727493917,0.999391727493917
"204",0.999391727493917,0.999391727493917,0.999391727493917
"205",0.999391727493917,0.999391727493917,0.999391727493917
"206",0.998783454987834,0.998783454987834,0.998783454987834
"207",0.998783454987834,0.998783454987834,0.998783454987834
"208",0.998783454987834,0.998783454987834,0.998783454987834
"209",1,1,1
"210",0.998783454987834,0.998783454987834,0.998783454987834
"211",1,1,1
"212",0.999391727493917,0.999391727493917,0.999391727493917
"213",1,1,1
"214",0.999391727493917,0.999391727493917,0.999391727493917
"215",0.998783454987834,0.998783454987834,0.998783454987834
"216",1,1,1
"217",1,1,1
"218",1,1,1
"219",0.999391727493917,0.999391727493917,0.999391727493917
"220",1,1,1
"221",1,1,1
"222",0.999391727493917,0.999391727493917,0.999391727493917
"223",1,1,1
"224",1,1,1
"225",0.999391727493917,0.999391727493917,0.999391727493917
"226",0.996958637469586,0.996958637469586,0.996958637469586
"227",0.999391727493917,0.999391727493917,0.999391727493917
"228",0.999391727493917,0.999391727493917,0.999391727493917
"229",0.995742092457421,0.995742092457421,0.995742092457421
"230",0.999391727493917,0.999391727493917,0.999391727493917
"231",0.95316301703163,0.992700729927007,0.992700729927007
"232",1,1,1
"233",0.999391727493917,0.999391727493917,0.999391727493917
"234",0.986009732360097,0.986009732360097,0.986009732360097
"235",0.999391727493917,0.999391727493917,0.999391727493917
"236",0.942214111922141,0.942214111922141,0.993917274939173
"237",0.99330900243309,0.99330900243309,0.99330900243309
"238",0.757907542579075,0.757907542579075,0.998783454987834
"239",0.971411192214112,0.971411192214112,0.971411192214112
"240",0.737834549878346,0.737834549878346,0.737834549878346
"241",0.998783454987834,0.768856447688564,0.998783454987834
"242",0.972627737226277,0.972627737226277,0.987834549878346
"243",0.983576642335766,0.983576642335766,0.983576642335766
"244",1,1,1
"245",1,1,1
"246",1,1,1
"247",0.999391727493917,0.999391727493917,0.999391727493917
"248",0.998783454987834,0.998783454987834,0.998783454987834
"249",1,1,1
"250",0.999391727493917,0.999391727493917,0.999391727493917
